It\'s Your World -- Change It!,,,,,,,,,,,,,,,,,,,,
,Computer Expert,,Every step has three choices. Do ONE choice to complete each step.,,,,,,,,,,,,,,,,,
,,Make a savory snack from a,,,,,,,,,,,,,,,,,,\"Make a savory snack from a different country. Kids from different parts of the world eat some amazing snacks. Try making Japanese sushi roll; a Vietnamese lettuce roll; or Mexican guacamole with baked tortilla chips.\"
,,Make a veggie face,,,,,,,,,,,,,,,,,,\"Make a veggie face. Using your favorite vegetables; make a funny face on your plate. With an adult\'s help; cut up veggies such as cucumbers; celery; carrots; peppers and broccoli. Then create a veggie face. Don\'t forget to eat it! FOR MORE FUN: Make your own dip. \"
,3,Try a sweet snack, , , , , , , , , , , , , , , ,,,\"If you like desserts; you\'ll like these snacks. Sweet snacks are best to eat on special occasions.\"
,,Create a holiday dessert,,,,,,,,,,,,,,,,,,\"Create a holiday dessert. Holidays are the perfect time to celebrate with a special sweet snack. With an adult; look online for recipes. Some ideas: make the Purim cookies called hamantaxchen; Valentine\'s Day cupcakes; strawberries and blueberries dipped in white chocolate for the Fourth of July; or delicious winter gingerbread!\"
,,\"Make a snack \"\"in disguise\"\"\",,,,,,,,,,,,,,,,,,\"Make a snack \"\"in disguise.\"\" Have fun and trick your friends and family with a food that looks like one thing but tastes like something else. Try the recipe on the next page. They\'ll expect a filling of sweet jam; but these toaster pastries are filled with yummy broccoli and cheese. FOR MORE FUN: Make the snack for April Fools\' Day! \"
,,Make your own cookies,,,,,,,,,,,,,,,,,,\"Make your own cookies. There are thousands of cookie recipes out there; but why not make it your own? Find a basic chocolate chip cookie recipe; but instead of chocolate chips; add what you like best! You could try dried fruit; candy bits; or marshmallows.\"
,4,Snack for energy, , , , , , , , , , , , , , , ,,,\"Sometimes you don\'t have time to sit at home and enjoy a snack. So try some snacks that are good for you and perfect for taking along. When you\'re on the go; it\'s important to have energy snacks that help you move and think and be strong.\"
,,Make no-bake energy bars,,,,,,,,,,,,,,,,,,\"Make no-bake energy bars. These are great for a hike! Team up with an adult to find recipe in a cookbook or online. FOR MORE FUN: Make an energy snack into jewelry-you could string pretzels or licorice together for a yummy hiking necklace. \"
,,Create a snack for a group,,,,,,,,,,,,,,,,,,\"Create a snack for a group. It might be for sports teammates; your Brownie group; or even a club. Try to make a snack that is easy to carry; doesn\'t need silverware; and that a lot of people might like. What about fruit kebab? \"
,,Make a lunchtime snack,,,,,,,,,,,,,,,,,,\"Make a lunchtime snack. Create a snack that can sit in your lunch box and that doesn\'t need to be heated or kept cool. How about turkey jerky or your own blend of snack mix? \"
,5,Slurp a snack, , , , , , , , , , , , , , , ,,,Some snacks are best in a cup. Just because these snacks are liquid doesn\'t mean they\'re any less delicious. And they can still be great for you if you choose the right ingredients!
,,Make your own milk shake,,,,,,,,,,,,,,,,,,\"Make your own milk shake. Milk shakes taste so good and are usually good for you! Milk has calcium; which kids need when they\'re growing. Find a recipe for low-sugar milk shake to build up your bones. (If you don\'t drink milk; you could use soy; rice; or almond milk instead.) \"
,,Make your own fruit smoothie,,,,,,,,,,,,,,,,,,\"Make your own fruit smoothie. Just like milk shakes; smoothies provide a lot of vitamins in a little cup. Try the recipe to build your own fruit smoothe. FOR MORE FUN: Make another smoothie with a different fruit. Which one do you like better? \"
,,Make your own party punch,,,,,,,,,,,,,,,,,,\"Make your own party punch. Sodas and packaged drinks add lots of sugar to your diet. For the next family gathering or party with friends; create your own punch using natural juices-or make your own cola with the recipe.FOR MORE FUN: Add seltzer water to make it fizz; or sorbet to make it foamy. With an adult\'s help; you might even make your own juice! \"
,Brownie First Aid,,,,,,,,,,,,,,,,,,,
,1,Find out how to get help from 911,,,,,,,,,,,,,,,,,,\"An emergency is when something serious like a fire or a car accident happens; or someone gets hurt or sick and can\'t get help for themselves. Find out more about how to handle an emergency.\"
,,Role-play 911,,,,,,,,,,,,,,,,,,\"Role-play 911. Ask an adult to write different emergency situations on slips of paper and put them in a jar. With your Brownie friends; take turns pulling a paper from the jar. Role-play a call to 911 based on the information on the paper.\"
,,Practice 911 with a friend or family,,,,,,,,,,,,,,,,,,\"Practice 911 with a friend or family member. Take turns pretending to make calls to 911. One of you will play the role of the caller and the other the operator.\"
,,Get advice from an expert,,,,,,,,,,,,,,,,,,\"Get advice from an expert. Invite a police officer or firefighter to talk to your group about the importance of calling 911 in an emergency and what you need to say to get help.\"
,2,Talk to someone who treats injured, , , , , , , , , , , , , , , ,,,\"Ask for tips about staying safe; and find out how they use first aid.\"
,,Interview a medical professional,,,,,,,,,,,,,,,,,,\"Interview a medical professional. Tour a clinic and talk to a doctor or nurse; or interview your school nurse.\"
,,Talk to the police,,,,,,,,,,,,,,,,,,Talk to the police. Interview officers at your local police station.
,,Visit a fire station,,,,,,,,,,,,,,,,,,\"Visit a fire station. Tour your local fire station and talk to the firefighters.FOR MORE FUN: If you were to visit a fire station you might see boots and pants ready for the firefighter to step right into. Lay your clothes out the night before and be ready to jump into them just like a firefighter!\"
,3,Make a first aid kit, , , , , , , , , , , , , , , ,,,\"It\'s a good idea to have a first aid kit handy to help anyone who has a minor injury; such as a cut or scrape. First; find out what should go into a first aid kit; then make your own.\"
,,Make a first aid kit for your home,,,,,,,,,,,,,,,,,,\"Make a first aid kit for your home. Keep it in a place where everyone in your family can find it easily.\"
,,Make a kit for your Girl Scout,,,,,,,,,,,,,,,,,,\"Make a kit for your Girl Scout meeting place. Think about what kinds of emergencies might occur during a meeting. Make your kit to be prepared for them!\"
,,Make a first aid kit and donate it,,,,,,,,,,,,,,,,,,\"Make a first aid kit and donate it. You might give the kit to a local organization; such as a homeless shelter or food pantry.\"
,4,Learn how to treat minor injuries, , , , , , , , , , , , , , , ,,,\"If you know how to treat an injury like a cut; scrape; bruise; or insect bite; you can take care of yourself and help others. Find out how to prevent common injuries and how to use first aid to treat them.\"
,,Get tips from a medical professional,,,,,,,,,,,,,,,,,,\"Get tips from a medical professional. Ask a doctor or nurse to talk to your group.\"
,,Learn with the Red Cross,,,,,,,,,,,,,,,,,,\"Learn with the Red Cross. Take a first aid course or ask someone from your local Red Cross to talk to your group about first aid for girls your age.\"
,,Talk to an EMT,,,,,,,,,,,,,,,,,,\"Talk to an EMT. Ask an emergency medical technician (also known as an EMT) to talk to your group.\"
,5,Know how to prevent and treat, , , , , , , , , , , , , , , ,,,\"Enjoying the outdoors at camp; at the beach; or at a park is great fun. What\'s not so fun? Bug bites; bee stings; sunburn; and poison oak or ivy. Find out how to avoid and treat common outdoor injuries.\"
,,Take a hike,,,,,,,,,,,,,,,,,,\"Take a hike. Ask a park ranger or camp director to take you on a nature walk. Identify plants; animals; and insects to avoid; and discuss how to protect yourself from sunburn. Talk about what to do if you have a bug bite; bee sting; sunburn; or poison oak or ivy rash.\"
,,Read all about it,,,,,,,,,,,,,,,,,,\"Read all about it. Go to the library (or ask an adult to go online with you) and make a list of local plants; animals; and insects to avoid and how to protect yourself from sunburn. Get information about treating a bug bite; bee sting; sunburn; or poison oak or ivy rash; then discuss what you find with friends and family.\"
,,Talk to an outdoor expert,,,,,,,,,,,,,,,,,,\"Talk to an outdoor expert. Ask an older Girl Scout; an experienced hiker; or a member of an outdoor sciety about local plants; animals; and insects to avoid and how to protect yourself from sunburn. Talk about how to treat a bug bite; bee sting; sunburn; or poison oak or ivy rash.\"
,Brownie Girl Scout Way,,,,,,,,,,,,,,,,,,,
,1,Sing everywhere,,,,,,,,,,,,,,,,,,\"Songs are fun no matter where you are. Singing brings us together and helps us feel connected; strong; and proud. Girl Scouts sing in special places or to mark special times-or sometimes just for the fun of it!\"
,,Learn three new Girl Scout songs,,,,,,,,,,,,,,,,,,\"Learn three new Girl Scout songs. Ask an older Girl Scout or look in yoru Journeys for a song to learn and enjoy while: (a) riding in the car or doing chores; (b) camping or doing things outdoors; (c) at the end of a Brownie meeting. Sing them with your friends; and talk about why you like each one.\"
,,Learn a new singing game,,,,,,,,,,,,,,,,,,\"Learn a new singing game; an action song; and a hand-clapping song. These might include clapping your hands or stomping your feet in time to songs like \"\"The Hokey Pokey\"\" or \"\"If You\'re Happy and You Know It.\"\" Once you\'ve learned your songs; teach them to friends or Daisies and sing them together.\"
,,Make up your own song based on,,,,,,,,,,,,,,,,,,\"Make up your own song based on nature. Listen to musical sounds in nature; like birds singing; frogs croaking; or rivers washing over stones. Use the sounds to create your own song; then sing it for your Brownie group or a family member.FOR MORE FUN: Make up hand and body movements to go along with the song; like girls did to earn their Songster badge in 1963.\"
,2,Celebrate Juliette Low\'s birthday, , , , , , , , , , , , , , , ,,,\"Girl Scout celebrations honor women and girls who change the world. As a Brownie; celebrate our founder\'s birthday. Juliette \"\"Daisy\"\" Gordon Low wanted girls to have a place to come together as sisters while having fun and doing good; too-so she started Girl Scouting! This year; mark her birthday with a special celebration.\"
,,Throw a birthday bash,,,,,,,,,,,,,,,,,,\"Throw a birthday bash. Have a party for Daisy with your Brownie sisters. You could invite another Brownie group to celebrate with you.FOR MORE FUN: Ask an older Girl Scout what ceremonies; games; songs; and decorations she has used to celebrate Daisy\'s birthday. Try one of these ideas at your party!\"
,,Make a birthday card for a Daisy,,,,,,,,,,,,,,,,,,\"Make a birthday card for Daisy. The littlest Girl Scouts are called Daisies; after Juliette \"\"Daisy\"\" herself. In honor of Daisy Low\'s birthday; make and give a card to a Girl Scout Daisy. Inside; tell her your favorite things about Daisy Low; and your favorite things about being a Brownie. (Ask older Girl Scouts to help you find information about Daisy Low-you can look in your handbook and on the Girl Scout websites).\"
,,Make up a birthday message,,,,,,,,,,,,,,,,,,\"Make up a birthday message. Three years in a row; Daisy wrote a message to all the Girl Scouts. Read the messages on page 4-ask an adult or older girl for help if you don\'t know some of the words. Then write your own birthday message about something important you want Girl Scouts to know today. Share your message with friends; family; and other Brownies.FOR MORE FUN: Send your message to a Brownie group in another council.\"
,3,Share sisterhood, , , , , , , , , , , , , , , ,,,\"\"\"Sisterhood\"\" doesn\'t mean just sisters in your family. All the girls and women who are Girl Scouts try to live by the Girl Scout Law. That\'s what makes us a Girl Scout sisterhood. Our Law brings us together-and in this badge; you\'ll practice living its lines!\"
,,Make up a game about your,,,,,,,,,,,,,,,,,,\"Make up a game about your favorite line of the Law. You could create a jump rope song that uses the names of all the girls in your group. Every girl will feel included; and that\'s being considerate and caring. Or you could practice being honest and fair while you play your favorite board game with your Brownie sisters.\"
,,\"Create a story, play, or puppet\",,,,,,,,,,,,,,,,,,\"Create a story; play; or puppet show. Make it about how you try to live the Girl Scout Law. Maybe you can share something you did on a Leadership Journey or a good turn you\'re proud of. Tell or perform it for your group or a family member.\"
,,\"Make a team mural, collage, flag\",,,,,,,,,,,,,,,,,,\"Make a team mural; collage; flag; or other artwork. Create something that shows the sisterhood between all the girls in your group. You might show each girl\'s name; handprint; and how she practices the Girl Scout Law-for example; \"\"Brownie Elf is friendly because she shares smiles with everyone.\"\"FOR MORE FUN: Display your artwork at your meeting place.\"
,4,Leave a place better than you found, , , , , , , , , , , , , , , ,,,\"It\'s the Girl Scout way to care about the world around us-whether it\'s a room; a campground; or the world. Practice by leaving a place you use or visit better than you found it. Then share how it made you feel with your friends and family.\"
,,A better room or home,,,,,,,,,,,,,,,,,,\"A better room or home. Think of three ways you could leave your room or your home better than you found it each day. Team up with your family to choose one and do it for a week.\"
,,A better meeting place,,,,,,,,,,,,,,,,,,A better meeting place. Team up with your Brownie friends to think of three ways you could leave your Girl Scout meeting place better than you found it. Choose one and do it.
,,A better classroom,,,,,,,,,,,,,,,,,,\"A better classroom. Think of three ways you could leave your classroom better than you found it. Talk to your teacher about your ideas; and choose one together that you can do for one week.\"
,5,Enjoy Girl Scout traditions, , , , , , , , , , , , , , , ,,,\"Traditions bring people together. A tradition can be a special food; a ceremony; a song-anything that\'s passed along through the years. Try one of these to share in Girl Scout tradition.\"
,,Follow in a Girl Scout\'s footsteps,,,,,,,,,,,,,,,,,,\"Follow in a Girl Scout\'s footsteps. Find a neighbor; relative; older friend; or family member who was a Girl Scout. Find out her favorite memories. Talk about things that are the same and different from when she was a Girl Scout compared to today.\"
,,Read the Brownie Story from an,,,,,,,,,,,,,,,,,,\"Read the Brownie Story from an old Girl Scout handbook. Then read a story about Brownie Elf and the Brownie Friends from one of your Journeys; and talk about the two stories with your Brownie sisters. Why do you like each one? What do Brownies always have in common?FOR MORE FUN: Illustrate one of the Brownie stories yourself; or ask your friends to each draw a page.\"
,,Make up a story about Campbell,,,,,,,,,,,,,,,,,,\"Make up a story about Campbell; Jamila; and Alejandra. You meet these three Brownie Friends in each of your Leadership Journeys. Read some of their adventures. Then make up a story about them! Will Campbell; Jam; and Ali visit your town or school? Will Brownie Elf come with them? Tell the story to your friends or family.\"
,Bugs,,,,,,,,,,,,,,,,,,,
,1,Draw a bug poster,,,,,,,,,,,,,,,,,,Use one choice to help you find out more about one kind of bug. Then draw a poster of your bug. Label its parts and answer the questions in the box. When it\'s done; share your poster with your Brownie friends.
,,Talk to a bug specialist in your,,,,,,,,,,,,,,,,,,Talk to a bug specialist in your town or community. They might work at a museum or for a farming organization or gardening club.
,,\"With an adult\'s help, find websites\",,,,,,,,,,,,,,,,,,With an adult\'s help; find websites about your bug. And look online for lots of good photos so you can see your bug in action!
,,Read a book or watch a video,,,,,,,,,,,,,,,,,,Read a book or watch a video about your bug. It should be a book or video about a real bug; not a cartoon.
,2,Try a bug craft, , , , , , , , , , , , , , , ,,,\"There are lots of \"\"buggy\"\" things you can make. Try making your own colorful or silly or sparkly bug!\"
,,Make a paper-plate spider,,,,,,,,,,,,,,,,,,Make a paper-plate spider. Decorate a paper plate with markers or paint to look like the body of a spider. Draw eyes; or make them by attaching googly eyes or covering dots of glue in glitter. Cut four black pipe cleaners in half to make eight legs and attach them to the plate. Bend them to make your spider stand!
,,Make an egg-carton caterpillar,,,,,,,,,,,,,,,,,,Make an egg-carton caterpillar. With an adult\'s help; cut a strip of six cups from an egg carton. Paint or color the cups. Poke two holes in the top of the first cup; which will be the head. From inside; the cup; poke a pipe cleaner inside each hole and pull it through. The pipe cleaners will stick out of the top to make antennae. Draw or glue on round objects for eyes.
,,Make your own butterfly,,,,,,,,,,,,,,,,,,\"Make your own butterfly. Use markers to decorate a coffee filter with lots of bright colors. These are the wings. Then paint and add glitter to a wooden clothespin for the body. When the pin is dry; clip it in the middle of the coffee filter to create your butterfly.FOR MORE FUN: Make tissue-paper flowers and hang your butterfly above them for a pretend butterfly garden.\"
,3,See bugs in action, , , , , , , , , , , , , , , ,,,Even though most bugs don\'t live very long lives; they are very busy!
,,Watch three bugs,,,,,,,,,,,,,,,,,,Watch three bugs. Look for three different bugs in your area. They could be an ant carrying food; a bettle chewing on a leaf; and a roly-poly (sow bug) on a porch. Identify the bugs and try to find out what they are doing and why!
,,\"With an adult, find an ant trail\",,,,,,,,,,,,,,,,,,\"With an adult; find an ant trail. See what happens if you put a stick in the middle of the trail; what about a little water? What about food? See what you can find that distracts the ants (without hurting them; of course).FOR MORE FUN: Try to follow the trail to the ants\' home.\"
,,Make a bug box,,,,,,,,,,,,,,,,,,Make a bug box. See the instructions on the next page.
,4,Explore bug homes, , , , , , , , , , , , , , , ,,,It isn\'t the bugs that are cool. The places they live are fun to explore; too! Find out more about bug homes in this step.
,,Draw a cocoon,,,,,,,,,,,,,,,,,,Draw a cocoon. Some bugs; like caterpillars; sleep in a cocoon. Inside; they transform into a moth or butterfly. Find out what else goes on in there. Then draw what you think it looks like inside a cocoon.
,,Make a model of a bug house,,,,,,,,,,,,,,,,,,\"Make a model of a bug house. Bugs live in all kinds of houses: hives; cocoons; tunnels; even inside wood. Make a model of what a bug house looks like.FOR MORE FUN: Talk to your friends about how your home is the same and different from your bug house. If you could; would you live in the bug house you made?\"
,,\"For one week, watch a spider\",,,,,,,,,,,,,,,,,,For one week; watch a spider on its web. Team up with an adult to watch it during different times of day. What does the spider work on? Does the web look any different? Is there food somewhere? Don\'t touch the spider or disturb the web-some spiders can bite!
,5,Take a bug field trip, , , , , , , , , , , , , , , ,,,The best place to view creepy critters is outside where they live! Take a trip to get up-close with your bug friends.
,,Visit a farm,,,,,,,,,,,,,,,,,,\"Visit a farm. Farms have lots of animals and crops; so they can be a great place to see bugs. Bring a magnifying glass to see the tiniest ones. Ask the farmer why bugs can be useful to crops; and what their favorite bug on the farm is.FOR MORE FUN: Go to a farm where they raise bees; and taste fresh honey.\"
,,Take a bug walk or bug hike,,,,,,,,,,,,,,,,,,\"Take a bug walk or bug hike. See how many kinds of bugs you can find along the way. Use a magnifying glass and look on the ground and up high in branches.FOR MORE FUN: Go with friends! See who can find the most bugs along the hike; or who can find a bug they\'ve never seen before.\"
,,\"Visit a museum, zoo, or botanical\",,,,,,,,,,,,,,,,,,Visit a museum; zoo; or botanical garden with a bug collection. Look at the bugs. How are they grouped? What\'s the strangest bug in the collection? Some places have a live insect viewing where you can hold the bugs.  You could give it a try!
,Money Manager,,,,,,,,,,,,,,,,,,,
,1,Shop for elf items with your elf doll,,,,,,,,,,,,,,,,,,Start learning to be a money manager by shopping with your new elf friend.
,,Go shopping…at home,,,,,,,,,,,,,,,,,,Go shopping…at home! Place the elf shopping items around your home. Practice paying with your elf money by counting out the correct amount of money for each item. Then challenge yourself by pretending to buy exactly $10 worth of items; $15 woth of items; and $20 worth of items.
,,Go shopping with a Brownie friends,,,,,,,,,,,,,,,,,,Go shopping with a Brownie friend and her elf doll! Take turns acting as a store owner and a shopper. The store owner gets to hold all of the elf shopping items. The shopper pretends to buy items for her doll. Take turns buying $10 worth of items; $15 worth of items; and $20 worth of items.
,,Go shopping with your Brownie,,,,,,,,,,,,,,,,,,Go shopping with your Brownie group! Turn your  pretend shopping trip into a game you can all play with your dolls. Place the elf shopping items in a jar. Take turns pulling them out; and pay for what\'s on the card with your play money. When you run out of money; you\'re out of the game. The last one out wins!
,2,Go grocery shopping, , , , , , , , , , , , , , , ,,,Count out $30 from your stack of elf money to go grocery shopping for your doll. Then write down five food items she needs to be healthy and strong. (Remember; your doll is the same age as you; so she\'ll need to eat what you eat.)
,,Shop at a store,,,,,,,,,,,,,,,,,,Shop at a store. Go to a real grocery store with your family or Brownie friends. Find each item on your list; and write down the price. When you\'re done; add it all up. How much did your doll spend?
,,Shop on paper,,,,,,,,,,,,,,,,,,Shop on paper. Find supermarket ads in the newspaper or in the mail that comes to your house. Use a stack of these ads to pretend to do your shopping; comparing prices to find the best deals.
,,Shop online,,,,,,,,,,,,,,,,,,Shop online. The Internet is like the world\'s biggest supermarket. With an adult\'s help; pretend to shop for your five items online. Remember to include the shipping costs as you add up your purchases.
,3,Go clothes shopping, , , , , , , , , , , , , , , ,,,If your doll was real; she\'d need clothes! Make a list of the most important items your doll needs; using your own size as a guide. Then budget $30 for your doll\'s clothing; and pretend to shop for the items on your list. You can complete this step with your Brownie team or your family.
,,Browse through catalogs,,,,,,,,,,,,,,,,,,Browse through catalogs. Collect a stack of store catalogs and newspaper inserts. Flip through them and cut out the clothes that you like. Then glue together three different outfits costing no more than $30 each.
,,Go to the mall,,,,,,,,,,,,,,,,,,Go to the mall. Visit a local mall or shopping center with a notebook and pen. Write down the items your paper doll would like-and how much they would cost. Can you get the perfect pretend outfit for $30 or less?
,,Shop secondhand,,,,,,,,,,,,,,,,,,Shop secondhand. Find a secondhand shop that sells used clothes. You might be able to find great things at better prices! Search through the racks carefully with the goal of putting together two pretend outfits for $30 total.
,4,Get ready for school, , , , , , , , , , , , , , , ,,,Now it\'s time to get your doll ready for class by stocking up on school supplies. Start by writing down the supplies your paper doll would need to go to school; just like you. Tehn write down things she might want. You now have your paper doll\'s shopping list!
,,You have $15 total,,,,,,,,,,,,,,,,,,You have $15 total. Ask a family member to bring you along on their shopping errands to visit a store that has school supplies. How much of your list can you pretend to buy with $15?
,,You have $30 total,,,,,,,,,,,,,,,,,,You have $30 total. Team up with another friend working on this badge and pool your money together. Go shopping for supplies; paying close attention to items you might be able to split up or share-for example; a box of pencils that you can divide up evenly.
,,Pool your money,,,,,,,,,,,,,,,,,,Pool your money! Team up with all your Brownie friends. Gather your group and combine your school-supplies list along with each doll\'s $15 in spending money. Then visit a wholesale office-supply or warehouse store to see how much you could save by buying items in bulk and then dividing them up among your friends.
,5,Have some fun, , , , , , , , , , , , , , , ,,,What do you like to do for fun? Maybe take trips with your Brownie friends or go out to the movies with your family? It\'s time to plan some imaginary fun for your paper doll; too. Count out your entire $30. Pretend that\'s your total budge for a day of adventure!
,,Go to the movies with a friend,,,,,,,,,,,,,,,,,,Go to the movies with a friend. Pretend that you and a friend (and your paper dolls) are going to the movies. How much do four tickets cost? How much will you spend on snacks? Find out by adding up the totals for movie tickets at a nearby theater. Check out whether the movie theater offers cheaper prices at a different time of day.
,,Get outdoors,,,,,,,,,,,,,,,,,,Get outdoors! What kind of outdoor fun do you love having? Going to a water park; riding horses at a local stable; or maybe visiting a zoo? Choose one activity that you (and your paper doll) would like to do. Find out how much it would cost for two people to do it.
,,Have fun with friends,,,,,,,,,,,,,,,,,,Have fun with friends. Imagine you had to plan an outing for a group of five Girl Scouts and their dolls. Each girl has $30; so your group of 10 has $300 in all. Where would you go? What would you do? Find out how much it costs. Remember; amusement parks; museums; and other fun places often offer group rates. Find out if you could pay less since you\'re going with a big group of friends.
,Philanthropist,,,,,,,,,,,,,,,,,,,
,1,Learn what every person needs,,,,,,,,,,,,,,,,,,People enjoy things like swimming pools and amusement parks and fancy new clothes. We don\'t need these things; though. What things do we absolutely need? Spend time figuring that out by completing one of these activities. Keep in mind that knowing what you need helps you understand what everyone needs!
,,Create a list,,,,,,,,,,,,,,,,,,\"Create a list. Carry a notebook with you for three days; and write down everything you use-from water in the shower and the clothes you wear to items like TV and video games. After three days; divide your list into two sides: \"\"Things I Need\"\" and \"\"Things I Want.\"\" Then ask your family to help you answer this question: What are things every person on the planet needs?\"
,,Create posters,,,,,,,,,,,,,,,,,,\"Create posters. Gather with your Brownie teams to create \"\"Need\"\" and \"\"Want\"\" posters. Cut out pictures from magazines; decide if they are needs or wants; and glue them on the right poster. Now step back and take a look. What things do you and your Brownie friends believe everyone needs?\"
,,Get Inspired,,,,,,,,,,,,,,,,,,Get inspired. Ask an adult in your family or an older Girl Scout to assist you in finding a movie; TV show; or book that can help you understand the needs that everyone shares. Afterwards; write down the top five needs you came up with. Then ask the person who picked the movie; TV show; or book for their thoughts on your list.
,2,Investigate how to help people who, , , , , , , , , , , , , , , ,,,Food is a basic human need. Everyone has to eat to be healthy and have energy. The sad truth is many people around the world and in the United States don\'t have enough to eat. In this step; start to understand why that is and to find people who help those who don\'t have enough to eat.
,,Do you own research,,,,,,,,,,,,,,,,,,Do your own research. With an adult\'s help; find three groups that help people who need food. Try to find at least one local organization and one global organization. Then share with friends or family how these organizations help hungry people.
,,Take a field trip,,,,,,,,,,,,,,,,,,Take a field trip. There\'s probably a food bank in your community. Go on a field trip with your Brownie friends and an adult volunteer to find out more about what they do to help others.
,,Invite a guest speaker,,,,,,,,,,,,,,,,,,Invite a guest speaker. Ask someone who works for an organization that helps people who need food. Find out more about why some people don\'t have enough to eat and how others are working to make a difference.
,3,Find out how to help people who, , , , , , , , , , , , , , , ,,,Of course everyone needs clothes! Not just to look nice; but to stay warm in the winter and cool in the summer. Just like food; there are people in the United States and around the world who don\'t have enough clothes. Learn how you can help.
,,Do you own research,,,,,,,,,,,,,,,,,,Do your own research. With an adult\'s help; use the Internet; library or local place of worship to find out more about three clothing-based charities. Try to find at least one local organization and one global organization. Talk with friends or family about how these groups help people get clothes.
,,Get secondhand knowledge,,,,,,,,,,,,,,,,,,Get secondhand knowledge. It\'s good to know about secondhand stores-you can get really good bargains there! Plus; if you have clothes in good condition that you don\'t need; you might be able to donate them. That way; someone else can buy them for less money than they would at a store with new items. With an adult\'s help; ask an employee at one of these stores to take you on a tour. This can be done solo; or with your entire group.
,,Invite a guest speaker,,,,,,,,,,,,,,,,,,Invite a guest speaker. Many clothing-donation groups make house calls-meaning they will stop by to pick up donated items. Invite a volunteer from one of these organizations to talk to your group.
,4,Know how to help in times of, , , , , , , , , , , , , , , ,,,Fires; floods; tornadoes-there are many kinds of emergencies that leave families in need of help. In this step; speak with someone who spends her life helping those affected by emergency situations.
,,Take a field trip,,,,,,,,,,,,,,,,,,Take afield trip. Nearly every community has at least one organization that helps families in emergency situations. That might mean helping families that are homeless; families with someone in the hospital; or some other emergency. With an adult\'s help; set up a field trip for your entire group to visit an emergency organization to learn ways to ask for and receive help.
,,Invite a guest speaker,,,,,,,,,,,,,,,,,,Invite a guest speaker. Whether it\'s a firefighter or a volunteer from the local Red Cross; invite an emergency expert to talk about the different ways to help those in need. If they can\'t visit; send them questions via e-mail or talk to them on the phone.
,,Find out about helping people,,,,,,,,,,,,,,,,,,Find out about helping people around the world. People often travel to other countries to give help where it\'s needed. Sometimes faith groups lead these trips; while nonprofit organizations or government groups; such as the Peace Corps; sponsor others. Find someone in your community who helped in this way; and ask them to come and talk to your group about their experiences.
,5,Think-and act!-like a philanthropist, , , , , , , , , , , , , , , ,,,After philanthropists learn about the needs people have; they make a plan to help. That might mean donating food; clothing; money; or other supplies. Think about what you have learned about helping people; and make a plan to be a giver-every little bit helps!
,,Donate money,,,,,,,,,,,,,,,,,,Donate money. Did you find a charity or cause that you really believe in? Then use your financial skills to save money for a donation. Talk with your family or Brownie friends about setting a reasonable money-saving goal; and decide where you want to donate it. Then create a plan that will let you save money slowly but surely. For example; if your group saved $1 a week for one year; you\'d have more than $50 to donate!
,,Organize a great food donation,,,,,,,,,,,,,,,,,,Organize a great food donation. Team up with your Brownie friends to donate food to a local food bank. Make a shopping list for a meal that a family might enjoy. Assign each Brownie an item to donate.
,,Host a clothing-donation party,,,,,,,,,,,,,,,,,,Host a clothing-donation party. Host a party either on your own or with your Brownie friends. Instead of gifts; ask each guest to bring a coat or a bag of clean clothes to donate. Use what you learned to collect the right kinds of clothes! And be sure to let everyone know exactly where the donations will be going.
,Meet My Customers,,,,,,,,,,,,,,,,,,,
,1,Find out where your customers are,,,,,,,,,,,,,,,,,,
,,Talk to your family or Brownie ,,,,,,,,,,,,,,,,,,Talk to your family or Brownie friends abou twho might want to buy Girl Scout Cookies. Neighbors? People at your place of worship? People who live in a retirement community? Students at a nearby college? Your family\'s co-workers? Make a list of people you want to talk to about buying cookies.
,2,Talk to some customers,,,,,,,,,,,,,,,,,,
,,With your family or Brownie friends,,,,,,,,,,,,,,,,,,With your family or Brownie friends; practice telling customers about the cookies you\'re selling. You might want to talk about the different kinds of cookies and how much they cost. You might want to tell them which cookie is your favorite and why. You also could talk about what you plan to do with your cookie money-explain how it will help you and your Brownie friends have fun and do great things! Think about how you would talk about cookies to different kinds of people; like a teacher; a family friend; or someone your age.
,3,Practice handling money and ,,,,,,,,,,,,,,,,,,
,,In your group or with your family,,,,,,,,,,,,,,,,,,In your group or with your family; practice making change. Pretend a customer has handed you $5 and asked for one box. Then pretend the customer gives you $10 for two boxes and $20 for four boxes.
,4,Role-play good customer relations,,,,,,,,,,,,,,,,,,
,,With your friends or family,,,,,,,,,,,,,,,,,,\"With your friends or family; role-play what to do when:A customer asks for advice about which cookies to buy A customer tells you that she used to sell cookies as a Girl Scout A custoemr buys cookies; then says she wants to come back later to buy more\"
,5,Thank your customers!,,,,,,,,,,,,,,,,,,
,,Everybody who buys cookies is,,,,,,,,,,,,,,,,,,Everybody who buys cookies is helping you and other girls have a great time in Girl Scouts! Say thanks by asking a gronw-up help you send an e-mail to customers or make thank-you notes to give out with the cookies.
,Give Back,,,,,,,,,,,,,,,,,,,
,1,Find out about businesses that,,,,,,,,,,,,,,,,,,
